-8.906649E-08	-6.195531E-03
-8.896648E-08	-6.149518E-03
-8.886647E-08	-6.230553E-03
-8.876646E-08	-6.243398E-03
-8.866645E-08	-6.194240E-03
-8.856644E-08	-6.197316E-03
-8.846643E-08	-6.144032E-03
-8.836642E-08	-6.241750E-03
-8.826641E-08	-6.230511E-03
-8.816640E-08	-6.212977E-03
-8.806639E-08	-6.199959E-03
-8.796638E-08	-6.244751E-03
-8.786637E-08	-6.236279E-03
-8.776636E-08	-6.170945E-03
-8.766635E-08	-6.192764E-03
-8.756634E-08	-6.219643E-03
-8.746633E-08	-6.197282E-03
-8.736632E-08	-6.241009E-03
-8.726631E-08	-6.282779E-03
-8.716630E-08	-6.260610E-03
-8.706629E-08	-6.206784E-03
-8.696628E-08	-6.260493E-03
-8.686627E-08	-6.209180E-03
-8.676626E-08	-6.312892E-03
-8.666625E-08	-6.185432E-03
-8.656624E-08	-6.187100E-03
-8.646623E-08	-6.145515E-03
-8.636622E-08	-6.217302E-03
-8.626621E-08	-6.223543E-03
-8.616620E-08	-6.155189E-03
-8.606619E-08	-6.233292E-03
-8.596618E-08	-6.209358E-03
-8.586617E-08	-6.178717E-03
-8.576616E-08	-6.203749E-03
-8.566615E-08	-6.218606E-03
-8.556614E-08	-6.196300E-03
-8.546613E-08	-6.154379E-03
-8.536612E-08	-6.132368E-03
-8.526611E-08	-6.259512E-03
-8.516610E-08	-6.215222E-03
-8.506609E-08	-6.221497E-03
-8.496608E-08	-6.193808E-03
-8.486607E-08	-6.196039E-03
-8.476606E-08	-6.212620E-03
-8.466605E-08	-6.267318E-03
-8.456604E-08	-6.149394E-03
-8.446603E-08	-6.229324E-03
-8.436602E-08	-6.224614E-03
-8.426601E-08	-6.212709E-03
-8.416600E-08	-6.224991E-03
-8.406599E-08	-6.241352E-03
-8.396598E-08	-6.207409E-03
-8.386597E-08	-6.207450E-03
-8.376596E-08	-6.269652E-03
-8.366595E-08	-6.245842E-03
-8.356594E-08	-6.266570E-03
-8.346593E-08	-6.249007E-03
-8.336592E-08	-6.211116E-03
-8.326591E-08	-6.195469E-03
-8.316590E-08	-6.127898E-03
-8.306589E-08	-6.241929E-03
-8.296588E-08	-6.187828E-03
-8.286587E-08	-6.223653E-03
-8.276586E-08	-6.270208E-03
-8.266585E-08	-6.148749E-03
-8.256584E-08	-6.255468E-03
-8.246583E-08	-6.264427E-03
-8.236582E-08	-6.283383E-03
-8.226581E-08	-6.275934E-03
-8.216580E-08	-6.189977E-03
-8.206579E-08	-6.272549E-03
-8.196578E-08	-6.309459E-03
-8.186577E-08	-6.252969E-03
-8.176576E-08	-6.116055E-03
-8.166575E-08	-6.215002E-03
-8.156574E-08	-6.175813E-03
-8.146573E-08	-6.178587E-03
-8.136572E-08	-6.215496E-03
-8.126571E-08	-6.196575E-03
-8.116570E-08	-6.229633E-03
-8.106569E-08	-6.232022E-03
-8.096568E-08	-6.177207E-03
-8.086567E-08	-6.223296E-03
-8.076566E-08	-6.217110E-03
-8.066565E-08	-6.188178E-03
-8.056564E-08	-6.189544E-03
-8.046563E-08	-6.165837E-03
-8.036562E-08	-6.266350E-03
-8.026561E-08	-6.189606E-03
-8.016560E-08	-6.218648E-03
-8.006559E-08	-6.205548E-03
-7.996558E-08	-6.205287E-03
-7.986557E-08	-6.226378E-03
-7.976556E-08	-6.165446E-03
-7.966555E-08	-6.257493E-03
-7.956554E-08	-6.247957E-03
-7.946553E-08	-6.245554E-03
-7.936552E-08	-6.271478E-03
-7.926551E-08	-6.179857E-03
-7.916550E-08	-6.208555E-03
-7.906549E-08	-6.251808E-03
-7.896548E-08	-6.220872E-03
-7.886547E-08	-6.287455E-03
-7.876546E-08	-6.311347E-03
-7.866545E-08	-6.252557E-03
-7.856544E-08	-6.136556E-03
-7.846543E-08	-6.086766E-03
-7.836542E-08	-6.236292E-03
-7.826541E-08	-6.233676E-03
-7.816540E-08	-6.241970E-03
-7.806539E-08	-6.273909E-03
-7.796538E-08	-6.250792E-03
-7.786537E-08	-6.243384E-03
-7.776536E-08	-6.169305E-03
-7.766535E-08	-6.297520E-03
-7.756534E-08	-6.256862E-03
-7.746533E-08	-6.253319E-03
-7.736532E-08	-6.202472E-03
-7.726531E-08	-6.280685E-03
-7.716530E-08	-6.277843E-03
-7.706529E-08	-6.168508E-03
-7.696528E-08	-6.198758E-03
-7.686527E-08	-6.229138E-03
-7.676526E-08	-6.244703E-03
-7.666525E-08	-6.248067E-03
-7.656524E-08	-6.222698E-03
-7.646523E-08	-6.218840E-03
-7.636522E-08	-6.271526E-03
-7.626521E-08	-6.275811E-03
-7.616520E-08	-6.226275E-03
-7.606519E-08	-6.273415E-03
-7.596518E-08	-6.297890E-03
-7.586517E-08	-6.243522E-03
-7.576516E-08	-6.226886E-03
-7.566515E-08	-6.324199E-03
-7.556514E-08	-6.276545E-03
-7.546513E-08	-6.261221E-03
-7.536512E-08	-6.264070E-03
